Date,Symbol,apturnover,arturnover,assetturnover,croic,commontocap,currentratio,ebitdagrowth,fcffgrowth,fcfftointerestex,grossmargin,investedcapitalturnover,leverageratio,nnep,operatingmargin,profitmargin,roe_simple,stdebttocap,enterprisevalue,country,employees,security_delisted,sic,ipo_price,current_price,success
2018-06-21,IIIV,75.0938,30.9399,2.0532,-0.473529,0.263811,0.6265,-0.095295,0.294882,-6.4913,0.336823,2.777,3.6263,0.186381,0.038209,-0.015335,-0.126231,0.033563,365924348.8,United States of America,542.0,FALSE,7389,18.0,21.11,
2018-06-21,KZR,,,,-13.557609,1.0,32.9053,-1.858876,-1.380571,,,,1.0488,-0.073944,,,-0.212938,0.0,134812182.4,United States of America,24.0,FALSE,2834,20.0,12.69,
2018-06-15,AVLR,7.3143,16.1325,2.1692,,0.998942,1.1165,-0.1861,0.485408,-6.7488,0.710953,-19.4721,5.775,-0.312546,-0.139755,-0.138829,-0.689621,0.001058,1038600653,United States of America,0.0,FALSE,7372,34.6708042,99.5,
2018-06-01,AMBO,15.7584,24.4994,0.5691,,0.870396,0.8609,0.067015,-3.19844,,0.363804,-3.3973,4.4348,0.083556,0.028942,0.084552,0.176717,0.13548,-33496298.5,China,0.0,FALSE,8200,5.13,0.79,
2018-05-24,SRRK,,,,,0.995816,5.7173,-1.060667,,,,,1.4968,-0.119264,,,-0.462621,0.00396,184405080.2,United States of America,65.0,FALSE,2836,14.25,18.19,
2018-05-23,EVOP,3.0854,7.7636,0.3712,0.159665,-0.055661,1.0746,-0.549832,1.152327,1.5518,0.664677,0.9723,23.56,0.140246,-0.066905,-0.175032,2.033616,0.056121,1089523298,United States of America,2200.0,FALSE,7389,20.05,23.24,
2018-05-11,HUYA,133.6911,21.5079,1.1006,-1.882797,2.0,4.7776,-24.077621,-21.345936,,0.156492,2.056,1.3575,-6.41292,0.005717,-0.866238,-1.073239,0.0,197135309.2,China,0.0,FALSE,7370,15.5,6.79,
2018-05-09,EVLO,,,,-40.617601,0.917557,16.4182,-1.095489,-1.068435,,,,1.2274,-0.198591,,,-0.415819,0.0,148928087.3,United States of America,75.0,FALSE,2834,16.0,5.21,
2018-05-04,ASLN,,,,-0.648764,0.921074,3.6143,-0.07813,0.410489,,,,0.3213,0.61187,,,-0.258669,0.0,6665893,Singapore,0.0,FALSE,2834,6.15,0.89,
2018-04-26,LASR,,,6.9492,2.64471,,,0.579882,2.412633,,0.349923,18.1956,1.797,0.039265,0.044584,0.036418,,,532671020,United States of America,1130.0,FALSE,3674,23.0,19.95,
2018-04-20,LEVL,,,0.0883,2.168615,,,0.063835,2.150669,13.8077,,0.6737,12.0535,0.0,,0.250283,,,164414036.4,United States of America,251.0,FALSE,6022,28.15154636,41.51,
2018-04-19,EAF,8.9779,,1.402,0.862902,-0.997133,1.9505,9.993051,9.431913,6.562,0.627779,1.8459,-5.8345,0.167465,0.593937,0.450559,-0.793317,0.09846,5363074213,United States of America,1387.0,FALSE,3620,13.25125423,10.41,
2018-04-12,ZUO,57.096,4.3508,0.9762,-3.863633,0.931086,2.0126,-1.134199,-2.423029,,0.503849,33.9579,2.3092,-0.240948,-0.299661,-0.309551,-0.400085,0.015174,627622040,United States of America,1221.0,FALSE,7372,20.0,15.67,
2018-03-28,ONE,,,0.9087,,0.663116,0.9317,,,,0.506377,,9.2834,0.024612,0.08014,,0.438806,0.029122,4641711167,China,0.0,True,8200,11.0,1.0,
2018-03-23,STG,,,0.6789,,4.194031,1.116,-0.00198,-0.944205,23.9377,0.832635,-0.9859,-5.8773,-0.137123,-0.521247,-0.469583,2.733406,-0.401939,-295467252.9,China,0.0,FALSE,8200,163.75,5.74,
2018-03-16,AIHS,,,0.0344,,1.0,7.4976,,,,1.0,0.2849,1.1161,-0.265284,-19.927068,-19.92126,-0.765527,0.0,89753698,China,139.0,FALSE,6199,5.51,0.3001,
2018-03-08,BTAI,,,,,1.0,9.2642,-3.397046,,,,,1.1846,-0.24589,,,-0.495513,0.0,13681194.6,United States of America,18.0,FALSE,2834,11.02,17.47,
2018-02-16,BLNK,0.5238,13.5639,0.2207,,0.982422,3.9409,0.985957,-5.717617,-29.3155,0.335968,-0.1559,-1.2169,0.650738,-4.322667,-1.273604,-0.212573,0.017578,17418224.3,United States of America,39.0,FALSE,3612,3.16,19.84,
2018-02-09,QES,,5.8012,2.0138,-0.135491,0.859646,1.7888,0.141443,0.861319,-2.3927,1.0,2.894,2.0929,0.216507,-0.009491,-0.030085,-0.09009,0.0,135309580,United States of America,1500.0,True,1389,9.0,1.0,
2018-02-08,VCTR,,,0.5187,0.08857,0.622864,,0.583167,-0.08677,,,0.5685,2.3213,0.017421,,0.154093,0.13984,0.0,919659234.6,United States of America,61.0,FALSE,6282,11.83917734,30.59,
2018-02-01,IPIC,4.8499,32.2945,0.9249,-0.838136,,1.0082,-1.396494,,0.0363,0.601335,2.0856,-1.3177,0.150401,-0.26733,-0.382655,0.403321,0.0,,United States of America,0.0,True,5810,17.0,1.0,
2018-02-01,CAAP,10.0384,6.8657,0.4435,0.117652,0.270938,3.5487,-0.347503,7.482707,0.6984,0.268147,0.8188,7.338,0.006838,0,-0.00625,-0.018038,0.0,11270360000,Luxembourg,0.0,FALSE,4581,17.0,5.51,
2018-01-26,AGS,6.0194,7.3645,1.1982,0.097663,0.613863,3.1776,0.022788,5.231857,1.9862,0.723315,0.4766,13.2437,0.070781,0.265932,-0.146134,-0.153501,0.008979,1248371000,United States of America,678.0,FALSE,3990,17.0,8.48,
2018-01-25,EYEN,,,,,1.0,6.4092,-2.375298,-1.78869,,,,1.1681,-0.408876,,,-1.022402,0.0,7280412.1,United States of America,22.0,FALSE,2834,10.0,3.27,
2018-01-19,ADT,5.0917,23.2256,0.2678,-0.0139,0.296955,0.8435,0.051495,0.985692,-0.6915,0.772717,0.3351,4.469,0.081649,0.060642,-0.132955,-0.144185,0.00409,41396693748,United States of America,19000.0,TRUE,7381,10.39361945,7.34,
2017-12-15,CASA,5.9061,2.8669,0.7485,0.257792,0.144221,4.2283,0.19925,,0.6417,0.734023,8.0867,9.3647,0.524997,0.387462,0.251724,1.764495,0.006199,835497720,United States of America,743.0,FALSE,3663,13.5,4.47,
2017-12-08,LBC,,,0.0208,,0.324329,,,,,,0.0699,10.3764,0.0,,0.585999,0.126211,0.0,1540426814,United States of America,278.0,FALSE,6022,10.73338106,13.81,
2017-11-17,SAIL,19.9866,2.552,0.3674,-1.950395,0.827768,1.986,0.660038,,,0.760341,1.326,1.5421,-0.609193,0.053441,-0.040805,-0.023118,0.0,711132000,United States of America,1003.0,FALSE,7372,14.9,36.65,
2017-11-17,SFIX,11.135,,3.3203,0.648704,1.0,2.9319,2.152297,,,0.437032,232.9323,1.7626,0.04695,0.035079,0.036608,,0.0,770035578.1,United States of America,8000.0,FALSE,5961,16.9,15.89,
2017-11-08,CBTX,,,0.0404,-0.076595,0.981845,,0.107746,0.911462,-3.6589,,0.2874,7.5046,0.0,,0.226033,0.061789,0.003356,313598696,United States of America,495.0,FALSE,6021,26.36169537,31.06,
2017-11-07,MRBK,,,0.0767,,0.453964,,,,,,0.294,8.4452,0.0,,0.046193,0.029912,0.44674,,United States of America,0.0,FALSE,6021,16.23037242,35.7,
2017-11-02,FNKO,,5.1846,0.8926,0.564581,0.466156,1.6863,0.111864,,40.6735,0.385242,1.4038,2.3188,0.244252,0.08188,0.011599,0.045649,0.0,769277000,United States of America,702.0,FALSE,3944,8.0,16.85,
2017-11-01,LOMA,9.3393,23.6173,1.9087,-0.440187,0.779433,1.2523,1.049613,-0.250209,,0.254792,3.6038,1.4001,-0.060873,0.163245,0.148068,0.215313,0.077063,,,0.0,FALSE,3241,20.42044545,5.7,
2017-10-26,BPMP,2.4099,9.209,0.312,0.733856,0.400307,2.0612,0.01564,,,0.95841,1.4507,1.0587,0.051595,0.706975,0.637775,0.289177,0.025174,6695608552,United States of America,0.0,FALSE,4610,11.80120715,18.08,
2017-10-12,CARG,0.8732,32.9549,2.2884,,1.0,3.6588,0.769927,-0.118073,,0.944427,-31.36,1.4442,0.004427,0.048204,0.041655,0.103909,0.0,1499199000,United States of America,732.0,FALSE,7374,29.0,29.91,
2017-09-28,NITE,,,,,1.0,14.3678,-1.495613,-1.238911,,,,1.1108,-0.149562,,,-0.235955,0.0,-129404000,United States of America,47.0,True,2836,17.25,1.0,
2017-09-27,RYB,,48.0147,0.8428,,0.911355,1.7811,0.244925,-0.66176,,0.209697,-3.4394,3.0584,0.005925,0.066291,0.046455,0.063049,0.0,299589170.2,China,0.0,FALSE,8200,24.12,1.83,
2017-09-21,OMP,0.8139,3.6796,0.3142,-1.755707,0.0,1.2514,0.496715,-13.770474,-80.3177,0.966606,0.5719,2.0712,0.137016,0.561767,0.398137,,0.0,932574888.5,United States of America,0.0,FALSE,1381,10.45655656,25.35,
2017-09-20,ZLAB,,,,-10.705329,2.0,38.2156,-0.330745,-0.622142,,,,2.1284,-0.182548,,,-0.428488,0.0,230500535.1,China,0.0,FALSE,2834,24.25,48.14,
2017-08-16,CIC.U,827.4701,,0.5055,,0.012859,3.4501,,,,0.283387,0.5247,1.0367,-86.739254,0.115269,-0.132971,-5.418998,0.0,593017920.8,United States of America,0.0,True,7359,10.1,1.0,
2017-07-21,PETQ,18.2877,13.6924,2.4007,-0.105442,0.544306,5.9851,2.131045,0.880605,-5.1509,0.191963,3.4928,1.5236,0.289482,0.04983,0.029312,0.117172,0.001232,310613000,United States of America,1452.0,FALSE,5122,21.0,20.4,
2017-07-20,KALA,,,,,0.827809,7.747,-0.274421,-0.527834,-26.344,,,1.3538,-0.21669,,,-0.47069,0.061542,114412750,United States of America,130.0,FALSE,2834,16.7,0.8899,
2017-06-29,ALRN,,,,,1.0,10.5991,-0.283994,-0.599589,,,,1.1365,-0.18157,,,-0.472917,0.0,27610042.1,United States of America,23.0,FALSE,2834,13.75,0.4101,
2017-06-27,ESQ,,,0.0414,-0.403177,0.996677,,0.53651,0.447874,-51.0409,,0.2915,7.0694,0.0,,0.183521,0.043702,0.0,81563000,United States of America,74.0,FALSE,6029,15.9,32.71,
2017-06-20,PSDO,5.8671,3.9802,1.0376,-0.116034,0.377166,1.0299,0.11914,,-1.9626,0.214291,1.6016,5.5525,0.05098,0.039949,0.001864,0.008459,0.165718,2690814385,United States of America,2900.0,True,5045,15.21587957,1.0,
2017-05-31,IMRNW,,0.572,0.1221,-5.696209,0.993521,5.3842,0.003138,,,1.028711,0.6867,0.1477,-0.04677,-7.689578,-6.611725,-0.119197,0.004002,,Australia,0.0,FALSE,2834,1.31,0.2,
2017-05-25,APPN,12.5638,3.4611,1.34,,0.999868,1.5268,-1.329973,-2.176956,,0.634502,-7.4488,7.0444,-0.20587,-0.179991,-0.175441,-0.681113,0.0,1485441143,United States of America,847.0,FALSE,7372,15.0,49.63,
2017-03-06,CLGN,0.0064,0.8982,0.0122,,2.0,3.8371,0.943532,2.792352,667.0556,1.792656,-0.074,7.8322,-0.147949,-25.732182,-26.138228,-0.576456,0.0,695318405.4,Israel,0.0,FALSE,3842,447.5,9.34,
2017-02-08,PLYA,2.0969,10.7157,0.3362,-0.053198,0.400296,1.2645,0.058099,0.942321,-0.9089,0.445893,0.4157,2.9824,-0.002773,0.158466,-0.000431,-0.000402,0.0,1826499213,Netherlands,12000.0,FALSE,7011,11.9999,7.43,
2017-02-06,FBM,9.9739,5.8875,1.3383,0.244914,0.394224,2.2646,2.202499,,3.7973,0.291707,1.8924,3.783,-0.045157,0.028749,0.046075,0.217818,0.0,1183410758,,3400.0,True,5030,15.8,1.0,
2016-10-24,GOLF,8.1377,8.5013,0.8997,0.073997,0.624453,1.438,0.305762,1.074952,1.6316,0.508181,1.4288,3.1967,0.053394,0.090634,0.031493,0.067288,0.051972,1500296284,United States of America,5209.0,FALSE,3949,15.2443054,46.97,
2016-10-03,MRAM,2.557,8.0653,0.9428,-3.105547,0.768336,3.8045,0.153596,-0.347067,-6.9415,0.594716,9.7595,2.487,-0.729592,-0.627974,-0.675999,-0.621786,0.111057,17657131.8,United States of America,95.0,FALSE,3674,9.1,8.58,
2016-08-01,FHB,,,0.0368,0.055792,0.128508,,0.117314,1.055528,30.096,0.98801,0.0495,7.4835,-2.2e-05,0.517789,0.320904,0.092945,0.0,15713436177,United States of America,2200.0,FALSE,6022,19.78277695,28.8,
2016-07-11,LN,3.2403,5.448,0.5992,3.445483,0.998826,2.0212,25.694037,,,0.545333,22.5454,1.5904,-0.036438,0.300681,0.224033,0.213755,0.0,,Japan,3661.0,True,7370,42.0,1.0,
2016-04-04,AGLE,,,0.0876,,1.0,16.7526,-0.933814,-0.094569,,1.0,3.5807,1.0671,-0.131913,-4.733362,-4.688418,-0.344599,0.0,-20907983.2,United States of America,61.0,FALSE,2834,10.0,4.36,
2015-12-04,VTNR,7.735,17.2552,1.292,0.206275,0.523791,0.6881,-7.704774,1.292947,4.5942,0.072792,1.8425,2.0398,0.527283,-0.095909,-0.153236,-0.550052,0.252336,67449881.6,United States of America,215.0,FALSE,2911,1.81,3.81,
2015-11-09,WVE,,,0.0018,,0.950379,42.2693,-2.843364,-1.473206,,1.0,1.4545,1.0304,-0.069755,-126.960526,-126.315789,-0.125089,0.000384,14292207.3,Singapore,250.0,FALSE,2834,17.05,2.15,
2015-11-04,LMFA,0.3081,,0.6571,0.515983,0.454075,19.6005,-0.26981,,2.5503,0.982042,1.535,4.1287,0.505539,0.379638,0.268885,0.298771,0.0,27870518,United States of America,9.0,FALSE,6199,445.0,3.44,
2015-10-19,AFCO,,,0.0595,-0.322364,0.711796,,-3.713329,0.621614,,,0.0623,1.2271,0.121909,,-0.915133,-0.070164,0.146262,152721113.1,United States of America,263.0,True,6798,6.61873504,1.0,
2015-09-29,NVCR,0.8904,,0.1556,-18.611257,0.915679,10.2667,-0.285132,-0.598115,-26.0239,0.377097,-168.8112,1.2194,-0.222201,-3.143108,-3.372352,-0.444865,0.0,433365843.1,,598.0,FALSE,3841,20.16,64.41,
2015-06-19,MB,7.5651,20.6118,0.9453,-1.196235,0.868897,6.308,-0.430018,0.226549,-32.1468,0.633123,4.0001,1.4559,-0.243598,-0.342728,-0.356006,-0.341151,0.0,320777600,United States of America,1282.0,True,7374,16.22,1.0,
2015-06-05,GI,7.2251,7.9194,0.5758,-0.719871,0.699562,5.3073,-0.072709,0.549588,-4.9435,0.322407,1.368,2.0007,-2.440984,-0.695104,-0.821355,-0.598068,0.0,172166369.1,United States of America,501.0,True,3841,14.5,1.0,
2015-05-27,PGND,,6.2011,0.3476,-0.051701,0.748274,1.3903,-0.70601,0.945087,-2.8183,1.0,0.4527,2.1742,0.090984,-0.049053,-0.114928,-0.065102,0.018455,1696553367,United States of America,1058.0,True,8742,28.01,1.0,
2015-05-05,OPGN,0.8982,5.3402,0.3848,-10.234086,0.826349,2.1536,-2.019274,,-7.1076,0.509908,26.2679,4.1128,-3.632451,-4.768999,-5.495127,-2.316375,0.027776,8923862.5,United States of America,48.0,FALSE,8071,2650.0,0.8503,
2015-04-29,EVA,24.6696,15.0309,0.8776,-0.446086,0.670715,1.1259,11.717395,,-13.0324,0.130178,0.954,1.5551,0.09305,0.077875,0.0384,0.044488,0.011082,330953391.5,United States of America,856.0,FALSE,2400,70.01,69.41,
2015-04-27,CCR,,32.2926,0.6923,-0.080479,0.600175,0.7412,-0.266767,0.869187,,1.0,0.8215,2.1354,0.0,0.197357,0.197357,0.237444,0.0,289723517.8,United States of America,0.0,True,1220,7.741754331,1.0,
2015-04-23,NSA,,,0.1386,-0.251465,0.218328,0.6875,0.936979,,-10.9354,1.0,0.142,2.6457,0.022773,0.235896,0.128705,0.072839,0.0,1451422248,United States of America,461.0,FALSE,6798,9.829301765,60.59,
2015-02-13,AJX,,,0.0851,,0.375074,,,,,,0.0619,2.1574,0.0,,0.686542,0.113221,0.0,460045236.4,United States of America,0.0,FALSE,6798,8.111562098,12.85,
2015-01-30,FNWB,,,0.0319,-0.421542,0.679271,,-1.429949,0.463661,-21.4279,,0.1182,6.3756,0.013109,,-0.184407,-0.026694,0.0,215839491.7,United States of America,201.0,FALSE,6036,11.28368008,20.29,
2015-01-16,ICBK,,,0.041,-0.18975,0.483549,,0.330813,,-4.5931,,0.1864,7.632,0.0,,0.323412,0.102538,0.019264,200207925,United States of America,142.0,True,6022,15.15714935,1.0,
2014-12-17,ONDK,,,0.2166,-2.036061,0.437144,,522.466667,,,,0.4449,2.3491,0.029488,,-0.118357,-0.060231,0.0,1328900465,,587.0,True,6199,26.5,1.0,
2014-10-22,MELR,,,0.0216,-0.761148,1.0,,-1.208995,,-19.8524,,0.1344,6.2086,,,-0.038765,-0.003783,0.0,-26030000,United States of America,28.0,True,6022,12.30410925,1.0,
2014-09-09,NEWM,8.8665,,,-0.216009,1.041196,2.4745,2.153529,0.365206,,,,1.9049,-1.107096,,,0.032023,0.008411,14948821527,United States of America,12400.0,FALSE,1040,1.346915218,4.88,
2013-10-31,WUBA,0.8711,30.2192,0.7478,,1.0,2.8702,1.791023,18.923034,,0.941879,-2.097,1.8764,0.028471,0.100318,0.134185,0.088781,0.0,2340481150,China,20705.0,True,7370,21.2,1.0,
2013-10-31,ESNT,,,0.1539,-1.818836,1.0,,19.580331,,,,0.3639,1.1826,,,0.497804,0.090582,0.0,1685821104,Bermuda,385.0,FALSE,6351,21.18030863,45.72,
2013-10-30,CRTO,,,2.2221,,,32.2984,,,,0.359028,12.874,,-0.107925,0.053715,0.047454,,,,France,2744.0,FALSE,7311,42.0,32.95,
2013-10-25,AERI,,,,,1.0,20.1801,-0.886002,-1.567084,,,,1.152,-0.445099,,,-0.465062,0.0,19356449.6,United States of America,353.0,FALSE,2836,10.55,7.16,
2013-10-09,LDRH,2.2458,5.7968,1.0649,-1.984059,0.754138,2.1644,-7.725057,-22.839113,-13.7353,0.839176,4.925,4.4507,-29.676481,-0.020825,-0.250327,-0.35963,0.219085,181046000,United States of America,562.0,True,3841,18.5,1.0,
2013-10-01,SGM,7.3347,7.8695,0.8244,-0.030944,0.821397,2.4119,1.45829,-1.278321,,0.323435,1.598,1.623,-0.308749,-0.057535,-0.077827,-0.111466,0.032751,5124013276,Netherlands,43480.0,True,3674,17.18,1.0,
2013-08-09,FI,5.9615,3.1769,0.8075,0.169233,0.822411,5.5268,-0.036536,1.328889,,0.884857,1.2678,1.4981,1.1813,0.316103,0.325529,0.319683,0.000282,4294733058,United States of America,3100.0,True,1389,,1.0,
2013-08-01,SFM,17.6671,271.8001,2.1426,0.083652,0.543913,1.3189,0.73059,1.088404,1.2869,0.297495,2.8337,2.527,0.082539,0.057223,0.021053,0.099901,0.009758,5724328950,United States of America,30000.0,FALSE,5411,35.0,27.82,
2013-07-29,IRT,,,0.1216,-1.044981,0.420333,1.3681,0.288291,-26.277793,-49.9615,1.0,0.246,2.6087,0.20116,0.247355,0.063882,0.017008,0.0,125876927.2,United States of America,455.0,FALSE,6798,4.487196482,22.17,
2013-07-17,OMED,,18.6747,0.1827,,1.0,5.1396,-0.068663,11.767223,673.9022,1.0,-0.3347,2.639,-0.048854,-0.6326,-0.690092,-0.220712,0.0,82326000,United States of America,22.0,True,2834,28.1,1.0,
2013-07-09,DRII,3.7363,14.5034,0.6362,-0.177852,0.347017,3.9119,0.657819,0.805659,,0.922313,1.7228,21.0065,0.0,0.004456,-0.00346,-0.01215,0.0,1438841840,United States of America,8174.0,True,7011,14.56,1.0,
2013-06-27,HDS,7.644,6.9822,1.0864,0.313667,-0.172179,2.0247,0.246468,1.295727,2.3132,0.328494,1.5896,-8.0715,0.079045,0.084556,0.000449,-0.003947,0.007703,8563769610,United States of America,11500.0,True,5000,18.0,1.0,
2013-05-17,DATA,8.509,5.058,1.052,,0.999971,3.1852,0.206682,-0.280842,,0.920306,-26.8066,1.6091,-0.013602,0.015785,0.030442,0.028922,0.0,3820537560,United States of America,4181.0,True,7372,47.0,1.0,
2013-05-09,CYNI,6.7312,6.9069,1.2124,-2.849445,0.940432,2.9446,-1.546411,-1.522942,-104.8471,0.413494,8.6331,2.0455,-0.430436,-0.322408,-0.349385,-0.516006,0.01911,104112000,United States of America,265.0,True,7373,10.05,1.0,
2013-05-03,BIOA,0.4487,3.9451,0.0325,-1.972393,0.671128,5.3311,-0.078112,0.365064,,-0.008923,0.1972,1.5637,0.023093,-15.450762,-10.47803,-0.429585,0.067314,,United States of America,86.0,True,2860,8.25,1.0,
2013-04-19,SEAS,,35.3323,0.5728,0.074582,0.282413,0.9619,-0.147943,1.079304,1.8205,1.0,0.6601,4.6439,0.048352,0.135506,0.035556,0.08012,0.006123,3793224315,United States of America,4700.0,FALSE,7990,26.77302026,58.7,
2013-04-18,I,2.3185,10.0417,0.1538,0.091493,-0.067958,0.9795,-0.023211,1.095552,3.6121,0.855675,0.1792,-15.0686,0.070309,0.465673,-0.096786,0.258361,0.001701,15080345000,Luxembourg,1069.0,True,4899,17.0,1.0,
2013-04-12,RALY,8.103,3.8658,0.8697,,1.0,2.4071,-1.210385,-2.384378,-45.5425,0.7757,-4.0228,2.3174,-0.117188,-0.262226,-0.270836,-0.256858,0.0,373910000,United States of America,513.0,True,7372,17.1,1.0,
2013-04-10,KNOP,,834.1023,0.1253,-0.25596,0.45317,0.7615,0.463112,0.691248,-12.4392,1.0,0.1402,3.0913,0.030486,0.408496,0.205229,0.053432,0.047047,310901013,United Kingdom,1.0,FALSE,4400,9.689463474,15.98,
2013-03-28,PF,12.9402,15.9703,0.5197,-0.11906,0.38965,2.3915,-0.037599,0.863366,-3.3351,0.265544,0.6645,3.8127,0.029809,0.118937,0.036265,0.055912,0.006588,5054606510,United States of America,5100.0,True,2000,19.49112733,1.0,
2013-03-20,TTPH,,5.0438,0.1748,,0.893302,7.9918,-1.028069,-2.351161,-55.7795,1.0,-0.2456,25.2066,-0.219722,-2.688346,-2.826245,-0.337509,0.060308,133086800,United States of America,119.0,True,2834,144.0,1.0,
2013-02-15,XOOM,,,0.6072,-0.884412,1.0,,3.990115,-0.580508,-87.1808,,0.6658,1.2328,0.052245,,0.052483,0.023893,0.0,918856440,United States of America,295.0,True,6099,21.0,1.0,
2013-02-08,HIIQ,,,1.2641,-1.547992,0.399668,4.3144,-2.444735,,-16442.0,1.0,5.3325,1.3976,-0.146203,-0.1333,-0.148643,-0.35251,0.032568,40978674.4,United States of America,222.0,True,6411,14.12,1.0,
2013-02-01,ZTS,4.0461,4.476,0.7115,0.201129,0.203507,2.3724,0.075452,1.216491,7.432,0.634071,1.0923,2.5625,0.045289,0.174085,0.110283,0.535106,0.003247,18522135230,United States of America,10000.0,FALSE,2834,29.57382666,195.25,
2013-01-25,LPDX,7.0486,9.5502,0.8754,,1.0,2.6193,-3.916585,1.689363,3.5973,0.794933,10.8028,1.827,-0.18131,-0.203883,-0.239295,-0.262469,0.0,13410094.8,United States of America,0.0,True,2835,9.75,1.0,
2013-01-18,CONE,,,0.2324,-1.573858,0.244069,,1.125822,-0.345351,-28.3046,,0.2796,2.293,0.017464,,-0.07529,-0.048447,0.0,961407624.7,United States of America,448.0,FALSE,6798,15.14018933,89.34,
2012-12-10,PBF,50.7394,39.9739,4.7344,-1.152096,0.171072,1.4397,1.848629,,-11.4948,0.092837,18.5812,2.468,0.51763,0.045705,0.039925,1.915496,0.0,3827346213,United States of America,3266.0,FALSE,2911,20.61379617,16.97,
2012-08-09,PFMT,113.4682,9.8993,1.0662,0.218496,0.140088,1.8575,0.572637,1.265903,1.7384,0.60489,1.6407,5.9152,0.097729,0.26546,0.109252,0.953392,0.064245,590675900,United States of America,1892.0,FALSE,7380,9.25,1.98,
2012-06-28,EXA,6.6607,2.0775,0.705,-0.973232,0.749197,1.5826,-0.273882,-1.693351,-9.3424,0.710363,6.7844,4.3561,-0.108625,0.040108,0.015613,0.021944,0.081834,134794411,United States of America,345.0,True,7372,10.0,1.0,
2012-06-21,HOTR,11.3639,23.1553,1.1012,-1.094499,0.932551,1.1453,-1.232702,0.020904,-5.0485,0.04456,3.128,2.0692,-1.935554,-0.378214,-0.495384,-0.621897,0.045117,4828871.1,United States of America,876.0,FALSE,2834,25847.71903,0.3202,
2012-04-26,ACRE,,,0.0335,,0.438847,,,,,,0.0176,2.3008,0.0,,0.129851,0.005198,0.382659,232763037.5,United States of America,1075.0,FALSE,6798,7.805967969,14.47,
2012-04-19,TUMI,6.222,16.736,0.8706,-1.148099,1.0,2.4291,0.174757,-8.580998,-19.6545,0.573224,2.5076,2.7762,-0.793332,0.179841,0.092292,0.118241,0.0,1280453166,United States of America,1577.0,True,3100,26.0,1.0,
2012-04-11,FET,9.6818,5.9465,0.8085,-0.056601,0.733781,2.8377,0.447545,0.932458,-4.8811,0.327264,1.0022,1.9261,0.024442,0.170241,0.107093,0.130464,0.012954,2532015750,United States of America,2500.0,FALSE,3533,450.0,19.17,
2020-12-30,RMO,,,0.0405,-1.687688,0.941127,,0.938145,,-172.7943,,0.0691,1.96,0.27524,,-0.968714,-0.038922,0.053669,1460702714,United States of America,0.0,FALSE,6770,25.14,2.19,
2020-12-24,PRCH,2.5072,16.1058,0.4564,,0.691046,6.802,0.612871,,1.3265,0.757092,-2.6203,6.6923,-0.477334,-0.584116,-0.747341,-0.503443,0.030559,359590048.1,United States of America,0.0,FALSE,7372,15.3697,9.4,
2020-12-23,GBS,,,0.1628,-2.868329,1.002547,4.944,-1.045754,,-6.3811,1.0,2.2143,2.4852,-0.7894,-2.814202,-3.564887,-0.468872,0.0,8691537.1,United States of America,9.0,FALSE,3841,9.24,1.12,
2020-12-17,MDWT,,,0.0058,,1.0,,-1.781327,1.517533,,-1.317452,-0.0073,9.4172,0.030908,-6.826449,0,,0.0,-463688057.4,United States of America,41.0,FALSE,6311,67.26,20.85,
2020-12-16,SCPS,,,,,-4.046886,0.5182,-2.571375,,-8.2796,,,-1.4345,18.092767,,,5.931698,5.046886,233849170.5,United States of America,0.0,FALSE,2834,7.7,1.09,
2020-12-04,ONDS,0.2403,63.7729,0.132,,0.654294,2.2338,0.325999,-13.613535,-9.8627,0.428738,-0.2538,12.3524,-0.54924,-5.325962,-6.229034,-0.893546,0.306383,230432490.5,United States of America,0.0,FALSE,3663,5.95,4.53,
2020-12-03,LAZR,,,,,0.0,30.1875,-3.197158,,41.3994,,,2.2972,-1.051141,,,,0.246883,11063485550,United States of America,0.0,FALSE,3714,23.65,12.39,
2020-12-01,POWW,10.6791,10.3876,0.5668,-0.671437,0.96689,12.0362,1.056122,-239.037071,-8.2491,0.182238,1.6901,1.2276,-0.076585,-0.086104,-0.125032,-0.048721,0.00377,215955476.7,United States of America,93.0,FALSE,2330,2.25,4.29,
2020-11-24,HFEN,3.978,11.3439,0.2262,-0.196854,0.591796,9.6137,0.470485,,-28.3063,0.255732,0.8599,1.1944,-0.077987,-0.104103,-0.27087,-0.073342,0.026712,11699595,United States of America,0.0,FALSE,6500,6.8,0.3871,
2020-11-19,YSG,4.3855,15.3473,1.0277,-3.584182,0.997802,6.2693,-13.42416,-7.90682,,0.642827,7.1827,1.2947,-0.252933,-0.512628,-0.513726,-0.392555,0.0,1295036348,China,0.0,FALSE,2844,17.51,1.43,
2020-11-19,TLS,6.5369,6.1139,1.376,-6.078446,1.0,3.7004,0.912468,-13.612049,-17.6341,0.346938,-4.175,-27.4752,0.170655,0.001651,0.038023,0.053822,0.0,1323678460,United States of America,0.0,FALSE,7373,21.9,11.48,
2020-11-18,MP,,,,-1.043137,0.971075,,-26.564728,,-183.1187,,,1.407,-0.349807,,,-0.02556,0.027832,4989334720,United States of America,0.0,FALSE,1000,17.1,39.22,
2020-10-30,BHSE,,,,,0.093014,191.7998,-7734.443151,,,,,1.4298,-0.45047,,,-3.455955,0.0,-7225210,United States of America,2.0,FALSE,6770,9.9,10.01,
