Date,Symbol,apturnover,arturnover,assetturnover,croic,commontocap,currentratio,ebitdagrowth,ebitdaqoqgrowth,efftaxrate,fcffgrowth,fcfftointerestex,grossmargin,investedcapitalturnover,leverageratio,nnep,operatingmargin,profitmargin,roe_simple,stdebttocap,enterprisevalue,country,employees,security_delisted,sic,ipo_price,current_price,success
2013-10-25,EIGI,43.8808,80.1442,0.3336,-0.02376,0.126909,0.4253,0.337288,0.0017761041666666643,,0.977626,-0.279,0.327108,0.4501,12.6694,0.112028,-0.121177,-0.307221,-1.029524,0.008583,2449100000,United States of America,3901.0,FALSE,7372,11.0,107.89674723618094,
2013-10-09,QTS,,,0.209,,0.297527,2.8604536585365863,-0.17384516393442628,-0.4232203095238097,0,-0.8590907500000003,-411.7348170212767,0.8650048571428575,0.199,2.4849,0.001367,,0.094341,0.063107,0.0,1038049943,United States of America,606.0,TRUE,6798,17.12835095,17.34483411764706,
2013-10-01,MGNX,,28.6577,0.6465,,1.00147,4.1446,-0.829896,-20.545705624390248,0,-1.24593,-141.47812352941182,1.0,api_500,2.4385,-0.007638,0.006307,-0.004497,-0.003307,0.0,71351328.7,United States of America,307.0,FALSE,2834,24.0,12.77,
2013-08-09,MIXT,,,,,0.08606849333333341,4.728642000000006,-0.8426005856164397,0.0017761041666666643,0.36944,-4.144785076923081,-521.9703722689072,0.700137,,,-0.08862777666666652,0.094937,0.124565,-0.22141463666666647,0.01785444,,South Africa,1089.0,FALSE,7372,17.01517843,11.21,
2013-07-25,WCIC,8.1141,49.6673,0.6146,-0.02214,0.668949,6.7396,0.329082,-0.4680350000000001,-6.050683,0.965955,-0.8502,0.205843,1.0813,1.7853,8.29785,0.081223,0.46159,0.359405,0.0,393896200,United States of America,689.0,TRUE,1531,15.25,80.17000000000002,
2013-06-26,ESPR,,,,,1.0,14.423,-1.499748,-20.545705624390248,,-0.898845,-13.6928,-0.12411437647058796,,1.5098,-0.335191,,,-0.352108,0.0,30753554.5,United States of America,76.0,FALSE,2834,17.0,4.05,
2013-05-16,AMBI,,,0.5768,,1.0,4.4688,0.568135,-20.545705624390248,,-2.353872,-88.443,1.0,-1.0631,2.8087,-0.150046,-0.259587,-0.415458,-0.195451,0.0,35084047,United States of America,0.0,TRUE,2834,8.0,12.356827175843728,
2013-05-01,EARN,,,0.0031,,0.112855,2.8604536585365863,-0.17384516393442628,-0.4232203095238097,,-0.8590907500000003,-411.7348170212767,0.8650048571428575,0.0016,7.7885,0.000437,,-0.793532,-0.011449,0.887145,1302555562,United States of America,150.0,FALSE,6798,6.70736301,10.5,
2013-04-19,HAWK,,,0.6476,-0.436653,0.674824,4.505188888888889,0.171995,0.198814,0.357423,0.088399,2.5309606060606042,0.8538733846153845,4.6093,10.7879,0.0,,0.047172,0.242739,0.303663,879789520,United States of America,16.0,TRUE,6199,25.0,14.441342307692317,
2013-04-18,HASI,,,0.0364,-0.766152,0.300464,2.8604536585365863,-3.004422,-0.4232203095238097,,-0.24517,-27.7776,0.8650048571428575,0.0411,4.7348,0.01334,,-0.863568,-0.086224,0.15813,403179768.5,United States of America,49.0,FALSE,6798,7.35483854,38.45,
2013-04-12,EVTC,,4.8744,0.3775,0.116473,0.131408,0.9565,-0.025409,0.000859,,-0.688649,1.0041,1.0,0.4336,8.1231,0.123274,0.24064,-0.075661,-0.243573,0.08286,,Puerto Rico,2100.0,FALSE,7374,19.47869812,42.24,
2013-04-10,TMHC,14.9738,13.6754,0.6204,0.489918,0.148367,5.6719,-0.803739,1.486445,-5.238724,-5.4022505,89.6702,0.217039,0.9532,2.2465,1.924369,0.11025,0.04958,0.228463,0.026722,4914115550,United States of America,1800.0,FALSE,1531,23.35,30.01,
2013-03-21,AVIV,,,0.0825,-0.18077,0.34609,2.8604536585365863,0.732811,0.349205,0,-0.18519,-5.0539,0.8650048571428575,0.0879,2.7335,0.0,,0.230061,0.053123,0.015938,1757698673,United States of America,0.0,TRUE,6798,49.70920421,50.6209,
2013-02-12,AFH,,,0.3872,0.037973,0.968602,4.575166666666667,0.848932,0.530463,0.011516,6.283784,-469.8917714285714,0.6934722857142857,1.1982,3.0944,-0.010964312499999998,,0.083483,0.09702,0.0,151766577,United States of America,264.0,FALSE,6331,5.85,38.893846153846155,
2013-02-04,ORC,,,0.0375,-0.984592,0.12321,2.8604536585365863,1.49577,1.080663,0,-3.118993,-210.729,0.8650048571428575,0.0375,8.1096,0.038216,,-0.077187,-0.015593,0.87679,318965685.4,United States of America,0.0,FALSE,6798,3.671675454,3.95,
2013-01-29,STML,,,0.0016,,1.0,8.914,-2.831095,-0.366709,,-25.457608,-33.3482,1.0,-0.0142,1.1711,-0.170113,-337.738915,-340.79593,-0.303883,0.0,174300046.4,United States of America,92.0,FALSE,2834,11.0,12.356827175843728,
2013-01-18,SXCP,,,1.0022,,0.608236,1.2206,,,0.014286,,,1.0,1.0208,2.4315,0.102568,0.151766,0.133305,0.213953,0.041911,327600000,United States of America,545.0,True,3312,8.734268879,1.0,
2012-12-10,SBY,,,0.0053,,0.997723,2.8604536585365863,-0.17384516393442628,-0.4232203095238097,,-0.8590907500000003,-411.7348170212767,0.8650048571428575,0.0055,1.0256,0.10198965346534652,,-1.526825,-0.008379,0.0,2117578667,Canada,187.0,TRUE,6798,16.88608595,17.34483411764706,
2012-08-15,HCLP,8.547,6.9834,0.784,,0.460576,2.943,0.14174333333333333,-0.16107733333333332,0,0.3207586666666666,-0.17537500000000014,0.464245,0.596,1.6391,0.031389,0.356009,0.335498,0.405366,0.0,,United States of America,720.0,FALSE,1400,12.03482009,12.51333333333333,
2012-08-07,BLMN,20.9298,,1.252,0.227422,0.124975,0.7056,-0.081534,0.1710054,0.164909,1.241054,16.1682,0.398508,2.6765,24.4547,0.066165,0.045423,0.015373,0.286082,0.013409,2835322484,United States of America,93000.0,FALSE,5812,10.58229722,20.63,
2012-07-18,DRTX,,,,,1.0,2.3811,-0.75947,-20.545705624390248,,-0.658264,-141.47812352941182,-0.12411437647058796,,2.1679,-0.649456,,,-1.425488,0.0,18825000,United States of America,0.0,TRUE,2834,10.0,12.356827175843728,
2012-06-28,NOW,10.9397,3.9621,0.7683,,1.0,1.9945,-0.8426005856164397,0.0017761041666666643,,-4.144785076923081,-521.9703722689072,0.57323,-3.4188,2.4963,-0.035079,-0.154215,-0.153246,-0.15344,0.0,1904785189,United States of America,6000.0,FALSE,7372,23.75,495.08,
2012-05-04,TLYS,18.2225,74.534,2.6995,-0.002893,0.967031,2.5653,-0.037707,0.025083,0.236621,0.972314,-7.3652000000000015,0.315795,8.9816,1.948,-0.001886,0.067174,0.051131,0.203698,0.005871,210892446.7,United States of America,1400.0,FALSE,5600,11.97013672,13.31,
2012-04-27,AQ,,,,,0.7786181276595748,5.176185106382976,0.13284287804878062,0.1877565,,2.517253583333334,-14.495143478260868,0.486295,,,0.6353803333333335,-0.099373,-0.123195,-0.5720302765957448,0.07117838297872342,47834000,United States of America,310.0,FALSE,3674,60.0,31.74982068965517,
2012-04-20,BLOX,3.5175,7.1258,0.9325,,1.0,2.4553,-4.076655,-0.4639329999999999,,6.005772,401.7126256410256,0.780674,-15.1059,2.0105,-0.035929,-0.038524,-0.048509,-0.057786,0.0,690809000,United States of America,804.0,TRUE,7374,22.5,37.90672916666666,
2020-12-30,DNMR,,,0.157,-1.200506,0.835311,2.2637666666666667,0.760666,0.037879,,0.9569641111111112,-132.7076,0.07537111111111111,0.2022,1.8538,0.032662,,-0.163222,-0.024865,0.091054,1766884674,United States of America,0.0,FALSE,2821,25.33,4.86,
2020-12-24,VINC,,,,,1.0,1.669,-10.31122929220779,-20.545705624390248,,-2.3686295382830624,-141.47812352941182,-0.12411437647058796,,2.4943,-0.147595,,,-0.654872,0.0,268289914.4,United States of America,0.0,FALSE,2834,20.0,7.14,
2020-12-23,YMTX,,,0.1041,,0.776522,2.8376,-0.872498,-41.797034,,-0.278198,-15.3241,1.0,-0.8597,2.4523,-0.529503,-8.06714,-8.336282,-1.022773,0.03994,104154127,United States of America,48.0,FALSE,2834,20.04,1.89,
2020-12-23,HCAR,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,0.0,FALSE,6770,10.01,9.75,
2020-12-22,GOEV,0.0687,,0.0062,,0.987866,25.4372,0.545437,-2.499642,,,-1.6359,0.737255,-0.0394,1.6207,0.156462,-78.320784,-35.222745,-0.158902,0.0,801216208.2,United States of America,0.0,FALSE,3714,22.75,5.61,
2020-12-18,MTAC,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,3.0,FALSE,6770,11.0,9.92,
2020-12-17,SKLZ,0.9831,,1.4325,,1.0,5.7695,-6.7721,-0.4639329999999999,,7.928115,104.8085,0.946631,-2.2641,4.258,-0.543722,-0.432918,-0.632336,-2.562382,0.0,7134162680,United States of America,2.0,FALSE,7374,17.89,4.6,
2020-12-17,VIRI,,,,,2.1279646897546884,12.343429368575615,-10.31122929220779,-20.545705624390248,,-2.3686295382830624,-141.47812352941182,-0.12411437647058796,,,-0.4595940818965512,,,-0.5596296953352758,-0.20762135064935058,23423620.9,United States of America,4.0,FALSE,2834,12.15,6.08,
2020-12-16,UPST,,,,,0.35273200000000005,4.505188888888889,17.266656733333317,-0.8096082777777776,,0.7723095250000009,2.5309606060606042,0.8538733846153845,,,-1.866550294117647,,,0.18631091999999996,0.03784137254901962,13491995873,United States of America,429.0,FALSE,6199,26.0,94.2,
2020-12-15,WNW,5.2489,,1.0871,-1.1733,1.0,2.8,-0.314255,-0.1567315,,-151.701291,-1598.8965500000002,0.187917,2.8478,2.6687,4.572404,-0.10112,-0.10025,-0.131232,0.0,931222036,China,55.0,FALSE,5961,7.98,1.77,
2020-12-11,GHVI,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,0.0,FALSE,6770,10.69,10.39,
2020-12-11,EDTX,,,,,-0.099589,2.6885,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,1.1081,0.035243,,,0.030484,0.0,259976115,United Kingdom,3.0,FALSE,6770,10.25,10.03,
2020-12-11,GLAQ,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,1.0,FALSE,6770,10.25,10.16,
2020-12-11,FDMT,,11.0487,0.0786,,1.0,16.881,-0.112356,-0.34244668750000007,,-2.0125720000000005,-1327.4615978723398,1.0,-0.6809,1.2101,-0.104346,-4.162798,-4.164928,-0.221123,0.0,829693834.6,United States of America,78.0,FALSE,2836,40.0,14.7,
2020-12-10,ABNB,,,,,,,,,,,,,,,,,,,,1.03638E+11,United States of America,5465.0,FALSE,7340,146.0,144.56,
2020-12-10,HTOO,,,,,1.0,1.1006,-99654.76067,,,,,,,9.4303,-7.081522,,,-24.868277,0.0,,Ireland,0.0,FALSE,4932,48.5,5.67,
2020-12-09,FLAC,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,4.0,FALSE,6770,10.75,9.78,
2020-12-08,MUDS,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,4.0,FALSE,6770,10.05,9.95,
2020-12-04,SGTX,,,,,2.1279646897546884,12.343429368575615,-10.31122929220779,-20.545705624390248,,-2.3686295382830624,-141.47812352941182,-0.12411437647058796,,,-0.4595940818965512,,,-0.5596296953352758,-0.20762135064935058,-31985679.2,United States of America,96.0,FALSE,2834,22.0,1.87,
2020-12-03,HTPA,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,,2.0,FALSE,6770,10.35,9.91,
2020-12-03,DCBO,,3.0131,0.2441,,0.995231,5.2944,0.393134,0.0017761041666666643,,-4.144785076923081,134.3185,1.321927,-2.4567,0.893,-0.10986,0.502547,-0.196933,-0.028768,0.0,1664978315,Canada,0.0,FALSE,7372,51.01,51.52,
2020-12-02,TACA,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,Cayman Islands,1.0,FALSE,6770,10.75,10.01,
2020-11-25,FRX,,,0.024,,1.0,0.0,-0.366037,0.067987,,3.090678,-1327.4615978723398,1.0,-0.0099,0.3455,-0.148241,-105.205882,-106.523529,-0.622945,0.0,163377254.9,United States of America,3.0,FALSE,2836,24.772893081761,18.689492799999996,
2020-11-24,GNPK,,,,,,,,,,,,,,,,,,,,,United States of America,0.0,FALSE,3760,10.7,5.4,
2020-11-24,VMAR,0.3257,9.3029,0.0871,,0.985706,11.134,0.122918,0.167492,,1.161605,1.49598,0.870352,0.2276,0.928,-0.835483,-2.192776,-8.200084,-0.349986,0.0,1367803,Canada,0.0,FALSE,3730,11.03,4.45,
2020-11-20,LSAQ,,,,,0.005413,4.0762,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,1.002,-0.353648,,,-1.288135,0.0,167714693.3,United States of America,0.0,FALSE,6770,9.96,8.16,
2020-11-20,SHC,,,,,0.4807486666666667,3.8052000000000006,-2.1086446666666667,0.004656,,0.6727192500000001,-41.85116000000001,0.7068676666666667,,,0.16273933333333332,,,-1.8173935000000003,0.027301000000000002,8239915000,United States of America,2900.0,FALSE,8090,27.0,20.63,
2020-11-19,CHFW,,,,,0.9452103834586467,17.22027175572519,-1.3899328629032275,-0.34244668750000007,,-2.0125720000000005,-1327.4615978723398,0.8209063648648648,,,-0.176980169117647,,,-0.756268522388059,0.011697544776119402,,United States of America,0.0,FALSE,2836,9.55,3.1,
2020-11-19,IIAC,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,Cayman Islands,0.0,FALSE,6770,10.01,9.647885620915034,
2020-11-18,PHIC,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,0.0,FALSE,6770,10.75,9.81,
2020-11-17,PIPP,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,0.0,FALSE,6770,10.75,9.78,
2020-11-13,INVO,0.2534,70.9086,0.1628,,0.892232,4.6078,-1.002525,0.231612,,-6.903661,-1.6566,0.914431,-0.2483,6.2788,-0.864005,-5.316727,-8.047266,-1.45345,0.107768,7021950.4,United States of America,2.0,FALSE,3841,3.0,3.09,
2020-11-12,INM,,,,,1.0,3.7819,-10.31122929220779,-20.545705624390248,,-2.3686295382830624,-141.47812352941182,-0.12411437647058796,,1.3266,-0.43812,,,-1.383176,0.0,12966248,Canada,0.0,FALSE,2834,4.49,1.14,
2020-11-02,TLMD,12.3453,6.0205,0.8596,-0.448062,0.989933,3.0793,-11.561059,0.004656,,0.6727192500000001,-0.9434,0.335425,2.2528,7.9209,1.19398,-0.721217,-0.859505,-0.905223,0.0,285965296.2,United States of America,0.0,FALSE,8090,10.0,0.6544,
2020-10-30,CONX,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,1.0,FALSE,6770,10.0,9.8,
2020-10-30,FSR,,,,-2.083513,0.994345,9.430820000000004,-3.974877,-1.053907,,-2.793776,-590.3375,0.77782075,,1.1831,16.189012,,,-0.143314,0.005655,3263411512,United States of America,0.0,FALSE,6770,11.14,11.46,
2020-10-29,ALGM,3.1421,6.3247,0.7553,api_500,0.954214,3.6903,-0.511845,0.1877565,,2.517253583333334,16.9082,0.47175,1.3824,1.2821,0.052452,0.020565,0.030617,0.030902,0.0,4917024882,United States of America,3720.0,FALSE,3674,19.4,26.06,
2020-10-28,BOAC,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,3.0,FALSE,6770,11.15,9.8,
2020-10-28,MAX,7.2014,7.6794,3.7045,0.317876,-0.4355,1.1893,-0.295517,,-0.13631,1.699733,2.0424,0.145995,11.4662,-2.1832,0.094361,0.033404,0.01806,-0.312735,0.0,2406617610,United States of America,89.0,FALSE,6399,23.0,14.36,
2020-10-27,MACU,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,0.0,FALSE,6770,10.25,9.647885620915034,
2020-10-23,FHTX,,,0.0031,,0.881489,10.1182,-0.328249,-20.545705624390248,,-2.3686295382830624,-24.9165,1.0,-0.0394,1.9206,-0.250151,-159.374419,-160,-0.47063,0.0,580158792.8,United States of America,85.0,FALSE,2834,19.0,15.19,
2020-10-22,YSAC,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,3.0,FALSE,6770,9.975,8.35,
2020-10-22,ABCM,,,,,0.9452103834586467,17.22027175572519,-1.3899328629032275,-0.34244668750000007,,-2.0125720000000005,-1327.4615978723398,0.8209063648648648,,,-0.176980169117647,,,-0.756268522388059,0.011697544776119402,,United Kingdom,1492.0,FALSE,2836,18.0,17.17,
2020-10-21,LFTR,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,5.0,FALSE,6770,10.11,9.78,
2020-10-21,YGMZ,5.4527,1.2203,0.6919,-0.102828,0.787532,2.4156,-0.276546,-1.993746,0.318995,0.871437,-4.1842,0.148096,1.2348,1.7356,-0.416764,0.075121,0.041625,0.035364,0.241628,24842489,China,184.0,FALSE,4700,4.4,1.41,
2020-10-20,HLXA,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,2.0,FALSE,6770,10.16,9.915,
2020-10-16,TMPM,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,4.0,FALSE,6770,10.9999,9.78,
2020-10-16,EAR,3.8213,23.6667,0.5321,,0.928924,9.3792,0.24121,-4.677934812500002,,0.042718,-7.1423,0.683706,-17.7363,1.3632,-0.155631,-0.504251,-0.576322,-0.205532,0.0,1519052814,United States of America,184.0,FALSE,3842,36.0,4.79,
2020-10-15,TMTS,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,Georgia,2.0,FALSE,6770,9.75,7.2,
2020-10-15,CURI,,8.8056,0.4631,-8.024171,1.0,2.3632,0.048871,-0.465777,,-9.718544,-23.9547,1.0,12.278,1.5722,-0.41882,-0.979279,-1.226597,-1.080602,0.0,221707450,United States of America,0.0,FALSE,7812,11.0,4.06,
2020-10-09,IPOE,,,,,0.35273200000000005,4.505188888888889,17.266656733333317,-0.8096082777777776,,0.7723095250000009,2.5309606060606042,0.8538733846153845,,,-1.866550294117647,,,0.18631091999999996,0.03784137254901962,,United States of America,1383.0,FALSE,6199,11.0,12.76,
2020-10-09,INTZ,8.2091,4.7295,0.4955,,0.961151,8.5467,-2.341292,-1.736842,,-1.988409,-652.35,0.590724,-78.7976,1.3903,-0.201383,-0.985496,-0.984741,-0.416193,0.025838,242555360,United States of America,31.0,FALSE,3576,8.4,3.67,
2020-10-09,KRON,,,,-13.300016,1.0,32.6542,-3.88326,-20.545705624390248,,-1.844603,-10.6246,-0.12411437647058796,,1.0874,-0.171064,,,-0.18999,0.0,1212082291,United States of America,0.0,FALSE,2834,28.5,10.01,
2020-10-07,NGAC,,,,,0.7188526000000001,19.79514,-1.5150160000000001,-2.499642,,,13.30675,0.3693926666666667,,,-0.014970999999999995,,,0.7222797500000001,0.055867599999999996,,United States of America,156.0,FALSE,3714,15.007959382000001,4.619000000000001,
2020-10-07,MAAC,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,0.0,FALSE,6770,10.5,9.647885620915034,
2020-10-02,IACA,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,Israel,3.0,FALSE,6770,10.05,9.647885620915034,
2020-10-02,ASAQ,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,5.0,FALSE,6770,9.62,9.79,
2020-10-02,SEAH,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,2.0,FALSE,6770,10.0,8.08,
2020-10-01,AVO,18.771,12.1622,1.1094,,0.731161,3.1849,0.289855,0.026221,0.342466,0.99527,-19.2395,0.144497,1.8135,1.6416,8.087671,0.079323,0.033399,0.060824,0.011427,,United States of America,3125.0,FALSE,700,12.36,13.7,
2020-10-01,RCHG,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,0.0,FALSE,6770,10.38,9.9,
2020-09-30,CLII,,,,,,,,,,,,,,,,,,,,,United States of America,0.0,api_401,6799,9.746,7.92,
2020-09-30,YALA,53.3191,,0.8741,,1.0,12.0185,-0.858493,-0.4786301538461538,0.211336,-0.794208,-86.89779722222221,0.545897,-52.7097,1.1052,0.001751,0.027857,0.023816,0.01376,0.0,1824869186,United Arab Emirates,0.0,FALSE,7370,9.75,6.09,
2020-09-29,ORPH,11.1228,,,,1.04808,7.1803,-0.846613,-20.545705624390248,,-0.72436,-27.7367,-0.12411437647058796,,-0.4374,-0.182612,,,0.402821,-0.023912,269768676.6,Denmark,0.0,FALSE,2834,10.8,1.98,
2020-09-25,GRAY,,,,,1.0,14.1832,0.210132,-20.545705624390248,,-2.3686295382830624,-141.47812352941182,-0.12411437647058796,,1.1563,-0.101514,,,-0.290454,0.0,515663415.7,United States of America,0.0,FALSE,2834,19.0,1.46,
2020-09-25,GLSI,,,,,1.0,27.4133,0.456356,-20.545705624390248,,-2.3686295382830624,-141.47812352941182,-0.12411437647058796,,1.0922,-0.038951,,,-0.067423,0.0,439865958.6,United States of America,0.0,FALSE,2834,5.75,21.11,
2020-09-24,TSHA,,,,,1.0,36.1732,-1.3899328629032275,-0.34244668750000007,,-2.0125720000000005,-1327.4615978723398,0.8209063648648648,,1.0308,-0.119042,,,-0.2388,0.0,750935484.9,United States of America,0.0,FALSE,2836,22.25,8.41,
2020-09-23,BSY,9.7863,4.0633,0.7559,0.213013,0.581347,0.7309,0.255453,0.0017761041666666643,0.230432,1.293122,-521.9703722689072,0.791459,1.7561,3.136,-0.092716,0.187326,0.157847,0.370379,0.0,12224228829,United States of America,0.0,FALSE,7372,27.91187062,38.14,
2020-09-22,FCAC,,,,,0.983459,2.1781,-0.772981,,,-0.814866,-15.1475,0.24706,,,-1.198963,,,-0.913184,0.0,,United States of America,2400.0,FALSE,8000,10.0,3.11,
2020-09-18,U,15.6615,3.2242,0.4499,-0.777895,1.0,4.1347,-0.930115,0.0017761041666666643,,0.421863,-140.5101,0.776881,2.8134,1.4126,-0.095582,-0.355769,-0.365473,-0.13858,0.0,40898016239,United States of America,0.0,FALSE,7372,75.0,104.07,
2020-09-18,VTRU,0.5296,4.3118,0.3355,0.912628,0.872736,2.354,2.271808,-0.25882,-0.57525,1.633692,13.6657,0.573457,0.5382,1.3106,-0.203151,0.117383,0.100378,0.050882,0.0,253117160.8,Brazil,0.0,FALSE,8200,16.25,13.6,
2020-09-17,RTP,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,0.0,FALSE,6770,10.9,4.27,
2020-09-17,AMWL,3.8341,6.2868,0.2614,-0.823154,0.982294,9.2021,-1.524432,0.4176001499999999,,0.375332,-3.5312707317073166,0.360732,1.2261,1.1575,-0.113712,-0.927287,-0.932159,-0.186766,0.0,5010340285,United States of America,0.0,FALSE,7389,25.51,4.23,
2020-09-16,EQD,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,0.0,FALSE,6770,9.75,9.84,
2020-09-16,STEP,3.7435,9.1023,0.2602,,0.378067,4.4419,1.131349,0.20960459999999997,0.068835,-0.834089,11.0192,0.396618,-0.547,3.0341,0.327048,0.210427,1.208096,1.261359,0.0,3290819206,United States of America,0.0,FALSE,6282,24.51814269,31.65,
2020-09-11,LSPD,,6.6604,0.0919,-1.517514,0.984843,7.5631,-1.074633,0.0017761041666666643,,-4.144785076923081,-2843.855,1.072261,0.1795,1.134,-0.232673,-0.15805,-1.046798,-0.06425,0.0,-177981000,Canada,0.0,FALSE,7372,32.0,29.09,
2020-09-09,CRHC,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,api_500,api_500,-0.09477586516853943,-0.10440468041237114,,United States of America,0.0,FALSE,6770,9.8,9.86,
2020-09-03,INAQ,,,,,0.13974291752577314,9.430820000000004,-696.5921470869562,1.039494,,-1.2466948,30758.0677625,0.77782075,,,-53.114657506329166,,,-0.09477586516853943,-0.10440468041237114,,United States of America,2.0,FALSE,6770,10.0,9.72,
2020-08-31,AUVI,3.5825,4.6513,0.641,,0.954727,4.5772,-2.217517,,,0.642935,0.0348,0.176065,-9.1899,1.6404,-0.172767,-0.57789,-0.587645,-0.345351,0.01345,31575164.6,United States of America,26.0,FALSE,3640,5.75,1.74,
2020-08-27,CFII,,,,,,,,,,,,,,,,,,,,357742943.9,United States of America,3.0,FALSE,3211,9.7,2.95,
2020-08-25,AOUT,12.0094,7.624,0.9384,0.101864,1.0,4.9483,1.491366,1.549537,0.242343,1.074503,,0.458381,1.2492,1.17,0.019787,0.084915,0.066519,0.065754,0.0,207179650,United States of America,0.0,FALSE,3480,16.15,16.31,
